features,type,accuracy,freqs
2440,TN,0.5357142857142857,2
2440,HR+,0.5666666666666667,2
2440,HER2+,1.0,2
1408,TN,0.6190476190476191,2
1408,HR+,0.5515151515151515,2
1408,HER2+,0.9230769230769231,2
1851,TN,0.5681818181818181,2
1851,HR+,0.5303030303030303,2
1851,HER2+,0.9375,2
2433,HER2+,1.0,2
2433,HR+,0.525,2
2433,TN,0.3968253968253968,2
1889,TN,0.6515151515151515,2
2439,HER2+,0.9583333333333333,2
839,HER2+,0.8181818181818181,2
686,HER2+,0.9666666666666667,2
389,HR+,0.6948051948051948,2
1895,HR+,0.6529411764705882,2
1895,HER2+,1.0,2
202,HER2+,0.9,2
202,HR+,0.7666666666666666,2
202,TN,0.6488095238095238,2
2261,TN,0.65,2
2261,HR+,0.6153846153846154,2
2261,HER2+,1.0,2
1748,TN,0.6307692307692307,2
1748,HR+,0.7628205128205128,2
1748,HER2+,0.9375,2
2132,HER2+,0.8958333333333333,2
1743,TN,0.7125,2
1743,HR+,0.554945054945055,2
1743,HER2+,0.7681818181818182,2
2132,HR+,0.6136363636363636,2
2132,TN,0.3035714285714286,2
1902,HER2+,0.9444444444444444,2
1902,HR+,0.6093117408906883,2
1902,TN,0.7916666666666667,2
491,HER2+,0.8194444444444444,2
491,HR+,0.4631578947368421,2
491,TN,0.7023809523809523,2
840,TN,0.7410714285714286,2
840,HR+,0.5982142857142857,2
840,HER2+,0.8181818181818181,2
839,TN,0.7410714285714286,2
1895,TN,0.6111111111111112,2
855,HR+,0.8012820512820513,2
39,HER2+,0.8571428571428571,2
39,HR+,0.7362637362637363,2
686,HR+,0.6153846153846154,2
686,TN,0.45,2
513,HER2+,0.928921568627451,2
513,HR+,0.55,2
513,TN,0.5714285714285714,2
389,HER2+,0.8181818181818181,2
249,TN,0.6227272727272727,2
249,HR+,0.75,2
2176,HER2+,0.9615384615384616,2
2176,HR+,0.5641025641025641,2
2176,TN,0.4642857142857143,2
2177,HER2+,0.9615384615384616,2
2177,HR+,0.5641025641025641,2
389,TN,0.5625,2
2177,TN,0.4642857142857143,2
2175,HR+,0.5641025641025641,2
2175,TN,0.4642857142857143,2
249,HER2+,1.0,2
208,TN,0.6227272727272727,2
208,HR+,0.6190476190476191,2
208,HER2+,0.95,2
178,TN,0.6818181818181819,2
178,HR+,0.8944444444444444,2
