features,type,accuracy,freqs
1788,TN,0.6321428571428572,4
1788,HR+,0.7027777777777777,4
1789,TN,0.7142857142857143,1
1789,HR+,0.6666666666666666,1
1811,HR+,0.8888888888888888,1
1811,TN,0.7142857142857143,1
1812,TN,0.7285714285714285,2
1812,HR+,0.7888888888888891,2
1813,HR+,0.7,1
1813,TN,0.625,1
1828,HR+,0.6666666666666666,1
1828,TN,0.7142857142857143,1
1837,HR+,0.7777777777777778,1
1837,TN,0.6,1
1838,HR+,0.6666666666666666,1
1838,TN,0.6,1
1839,TN,0.6,1
1839,HR+,0.6666666666666666,1
1848,TN,0.6814814814814815,3
1848,HR+,0.7509259259259259,3
1849,TN,0.6667821067821068,5
1849,HR+,0.8397619047619047,5
1850,TN,0.3,1
1850,HR+,0.75,1
1869,HR+,0.7919252044252043,12
1869,TN,0.6808742183742185,12
1870,HR+,0.7027777777777777,5
1870,TN,0.7568253968253968,5
1871,HR+,0.6666666666666666,2
1871,TN,0.6333333333333333,2
1872,HR+,0.8320105820105821,3
1872,TN,0.5454545454545454,3
1873,TN,0.8,1
1873,HR+,0.625,1
1876,TN,0.8333333333333334,1
1876,HR+,0.875,1
1877,TN,0.7666666666666666,2
1877,HR+,0.9375,2
1881,HR+,0.65,3
1881,TN,0.7190476190476189,3
1882,TN,0.6921098742527315,7
1882,HR+,0.8707482993197279,7
1883,HR+,0.8194444444444444,4
1883,TN,0.598989898989899,4
1884,TN,0.7,1
1884,HR+,1.0,1
1886,TN,0.8571428571428571,1
1886,HR+,0.8,1
1891,TN,0.37222222222222223,2
1891,HR+,0.7321428571428572,2
1893,HR+,0.6666666666666666,1
1893,TN,0.6,1
1895,HR+,0.677910052910053,6
1895,TN,0.525,6
1896,TN,0.6820105820105821,3
1896,HR+,0.8083333333333332,3
1897,HR+,0.6237103174603175,4
1897,TN,0.7166666666666666,4
1899,TN,0.3,1
1899,HR+,0.75,1
1900,HR+,0.765909090909091,22
1900,TN,0.6865522104158468,22
1901,TN,0.7762368583797156,7
1901,HR+,0.7976190476190476,7
1902,TN,0.7256395120031485,22
1902,HR+,0.7347550177095631,22
1905,TN,0.5,1
1905,HR+,0.5555555555555556,1
1906,TN,0.8,1
1906,HR+,0.625,1
1907,TN,0.8,1
1907,HR+,0.625,1
1909,HR+,0.7,1
1909,TN,0.6,1
1910,TN,0.7333333333333332,5
1910,HR+,0.6778571428571428,5
1913,HR+,0.6499999999999999,2
1913,TN,0.6333333333333333,2
1952,TN,0.4805555555555556,4
1952,HR+,0.7569444444444444,4
1953,TN,0.2222222222222222,1
1953,HR+,0.875,1
1956,TN,0.7455387205387205,9
1956,HR+,0.7906004489337823,9
1959,HR+,0.8888888888888888,1
1959,TN,0.7142857142857143,1
1962,TN,0.4357142857142857,2
1962,HR+,0.5625,2
1971,TN,0.7071428571428571,2
1971,HR+,0.9444444444444444,2
1972,TN,0.7098214285714286,4
1972,HR+,0.8819444444444444,4
1973,HR+,0.8019345238095239,16
1973,TN,0.6532490079365079,16
1975,TN,0.5625,2
1975,HR+,0.6527777777777778,2
1994,TN,0.55,2
1994,HR+,0.6111111111111112,2
1995,HR+,0.6666666666666666,1
1995,TN,0.5555555555555556,1
2005,TN,0.6,1
2005,HR+,0.7,1
2008,HR+,0.75,1
2008,TN,0.625,1
2017,HR+,0.7365079365079366,19
2017,TN,0.7045834282676389,19
2019,HR+,0.5,1
2019,TN,0.5714285714285714,1
2021,TN,0.6916108085462926,31
2021,HR+,0.7439556858911697,31
2022,HR+,0.7569444444444444,2
2022,TN,0.3375,2
2023,HR+,0.7137057387057386,13
2023,TN,0.770965145965146,13
2024,HR+,0.71807208994709,24
2024,TN,0.6743882275132275,24
2025,HR+,0.7796296296296296,3
2025,TN,0.8083333333333332,3
2026,HR+,0.7269813519813522,26
2026,TN,0.7100344100344101,26
2027,HR+,0.7483700642791553,11
2027,TN,0.6120851370851371,11
2030,TN,0.6663690476190476,12
2030,HR+,0.7035052910052911,12
2032,TN,0.375,1
2032,HR+,0.8888888888888888,1
2036,HR+,0.625,1
2036,TN,0.3,1
2039,HR+,0.759090909090909,2
2039,TN,0.5625,2
2044,HR+,1.0,1
2044,TN,0.5,1
2045,HR+,0.7916666666666666,3
2045,TN,0.8153439153439153,3
2049,HR+,0.5,1
2049,TN,0.5714285714285714,1
2056,HR+,0.7135416666666667,8
2056,TN,0.6651785714285714,8
2058,TN,0.6452284752284752,15
2058,HR+,0.8066402116402115,15
2065,TN,0.425,3
2065,HR+,0.6814814814814815,3
2068,TN,0.6408730158730159,3
2068,HR+,0.8842592592592592,3
2070,TN,0.6787878787878788,3
2070,HR+,0.8153439153439154,3
2076,TN,0.40740740740740733,3
2076,HR+,0.8379629629629629,3
2077,HR+,0.7,1
2077,TN,1.0,1
2078,TN,0.4490740740740741,3
2078,HR+,0.8143939393939394,3
2079,HR+,0.6333333333333333,2
2079,TN,0.6111111111111112,2
2093,TN,0.8571428571428571,1
2093,HR+,0.8,1
2094,HR+,0.6,1
2094,TN,0.6666666666666666,1
2104,TN,0.7,1
2104,HR+,1.0,1
2105,HR+,0.8888888888888888,1
2105,TN,0.8571428571428571,1
2109,HR+,1.0,1
2109,TN,0.625,1
2110,TN,0.375,1
2110,HR+,0.8888888888888888,1
2112,HR+,0.875,1
2112,TN,0.8333333333333334,1
2113,TN,0.6749999999999999,3
2113,HR+,0.7796296296296296,3
2121,HR+,0.75,1
2121,TN,0.625,1
2123,TN,0.4787878787878788,3
2123,HR+,0.6792328042328042,3
2124,TN,0.8944444444444444,2
2124,HR+,0.7946428571428572,2
2126,TN,0.760952380952381,5
2126,HR+,0.7327777777777778,5
2129,HR+,0.7386784511784512,6
2129,TN,0.6873015873015874,6
2159,TN,0.8571428571428571,1
2159,HR+,0.8,1
2174,TN,0.75,1
2174,HR+,0.7142857142857143,1
2182,TN,0.5579365079365078,12
2182,HR+,0.7263498075998077,12
2183,HR+,0.7863533292104722,21
2183,TN,0.6435752078609221,21
2184,TN,0.6643001443001443,40
2184,HR+,0.7479545454545454,40
2185,HR+,0.8311111111111111,5
2185,TN,0.6444444444444445,5
2186,TN,0.5982142857142857,2
2186,HR+,0.625,2
2195,TN,0.7277777777777779,2
2195,HR+,0.6904761904761905,2
2204,HR+,0.75,1
2204,TN,0.7777777777777778,1
2205,TN,0.37222222222222223,2
2205,HR+,0.6696428571428572,2
2206,HR+,0.787962962962963,6
2206,TN,0.724074074074074,6
2207,TN,0.7185185185185184,3
2207,HR+,0.8009259259259259,3
2208,HR+,0.8571428571428571,1
2208,TN,0.6363636363636364,1
2209,TN,0.4444444444444444,1
2209,HR+,0.7142857142857143,1
2210,HR+,0.7192652329749102,31
2210,TN,0.695269515430806,31
2211,TN,0.7311904761904762,5
2211,HR+,0.7184126984126984,5
2212,HR+,0.6980158730158731,4
2212,TN,0.7827380952380952,4
2213,HR+,0.7413322413322413,37
2213,TN,0.6711545961545962,37
2214,TN,0.7426542207792208,16
2214,HR+,0.7677827380952379,16
2215,TN,0.4,1
2215,HR+,0.6,1
2217,HR+,0.7,1
2217,TN,1.0,1
2218,HR+,0.8158730158730159,10
2218,TN,0.7403499278499278,10
2219,TN,0.6604166666666667,4
2219,HR+,0.7896825396825398,4
2220,TN,0.5035714285714286,4
2220,HR+,0.7604166666666666,4
2221,TN,0.7142857142857143,1
2221,HR+,0.8888888888888888,1
2223,HR+,0.8666666666666667,3
2223,TN,0.5750000000000001,3
2225,HR+,0.75,1
2225,TN,0.625,1
2276,HR+,0.5,1
2276,TN,0.8571428571428571,1
2316,TN,0.7,1
2316,HR+,1.0,1
2327,HR+,1.0,1
2327,TN,0.625,1
2328,TN,0.8181818181818182,1
2328,HR+,0.7777777777777778,1
2352,TN,0.6,1
2352,HR+,0.6666666666666666,1
2379,TN,0.6508136924803591,9
2379,HR+,0.7577521244187911,9
2380,HR+,0.6,1
2380,TN,0.4,1
2383,HR+,0.8305555555555556,7
2383,TN,0.7310090702947846,7
2405,HR+,0.8888888888888888,1
2405,TN,0.8571428571428571,1
2408,TN,0.8,1
2408,HR+,0.8888888888888888,1
2412,TN,0.625,1
2412,HR+,0.75,1
2419,TN,0.8888888888888888,1
2419,HR+,0.5,1
2420,HR+,0.7380952380952381,3
2420,TN,0.7546296296296297,3
2423,HR+,0.7986111111111109,4
2423,TN,0.5785714285714286,4
2424,TN,0.6544312169312169,6
2424,HR+,0.7046296296296296,6
2426,HR+,0.5625,2
2426,TN,0.5785714285714285,2
2427,HR+,0.7427248677248678,3
2427,TN,0.475,3
2428,TN,0.7208994708994708,3
2428,HR+,0.6269841269841271,3
2430,TN,0.7321428571428572,2
2430,HR+,0.8015873015873016,2
2442,TN,0.6481481481481483,3
2442,HR+,0.7890211640211641,3
2465,TN,0.75,1
2465,HR+,0.7142857142857143,1
2477,HR+,0.7777777777777778,1
2477,TN,0.6666666666666666,1
2481,TN,0.3,1
2481,HR+,0.625,1
2495,TN,0.7555555555555555,3
2495,HR+,0.8009259259259259,3
2496,TN,0.6,1
2496,HR+,0.7777777777777778,1
2500,TN,0.6,2
2500,HR+,0.6696428571428572,2
2501,TN,0.796969696969697,5
2501,HR+,0.803968253968254,5
2515,HR+,0.7255912297578964,18
2515,TN,0.6743346160012826,18
2528,HR+,0.7514364423455333,11
2528,TN,0.7349927849927851,11
2546,TN,0.8571428571428571,1
2546,HR+,0.5,1
2547,TN,0.7835109335109335,13
2547,HR+,0.7081807081807082,13
2548,TN,0.7224867724867726,6
2548,HR+,0.7993927368927368,6
2549,TN,0.7280257936507937,8
2549,HR+,0.7326388888888888,8
2550,TN,0.725,5
2550,HR+,0.7619696969696971,5
2593,HR+,0.8015873015873016,2
2593,TN,0.775,2
2594,TN,0.6363636363636364,1
2594,HR+,0.8571428571428571,1
2601,TN,0.625,1
2601,HR+,0.7,1
2608,TN,0.7843915343915344,3
2608,HR+,0.701058201058201,3
2617,TN,0.5555555555555556,1
2617,HR+,0.6666666666666666,1
2618,HR+,0.7777777777777778,1
2618,TN,0.8181818181818182,1
2620,HR+,0.8035714285714286,2
2620,TN,0.7070707070707071,2
2640,HR+,0.75,1
2640,TN,0.7777777777777778,1
2641,TN,0.5616071428571429,4
2641,HR+,0.6701388888888888,4
2642,TN,0.5,1
2642,HR+,0.8181818181818182,1
2643,TN,0.8015873015873015,3
2643,HR+,0.6805555555555555,3
2647,TN,0.8888888888888888,1
2647,HR+,0.5,1
2649,TN,0.6,1
2649,HR+,0.7,1
2653,TN,0.7,1
2653,HR+,1.0,1
2655,TN,1.0,1
2655,HR+,0.7,1
2662,HR+,0.6811111111111111,5
2662,TN,0.4626190476190475,5
2679,TN,0.8226190476190477,4
2679,HR+,0.7826388888888889,4
2697,HR+,0.7142857142857143,1
2697,TN,0.4444444444444444,1
2709,TN,0.6,2
2709,HR+,0.6833333333333333,2
2714,HR+,0.7,1
2714,TN,0.6,1
2723,HR+,0.7115079365079364,7
2723,TN,0.7607709750566893,7
2734,TN,0.6570075757575757,4
2734,HR+,0.9087301587301588,4
2735,HR+,0.9285714285714286,2
2735,TN,0.6681818181818182,2
2742,TN,0.6584869862647641,27
2742,HR+,0.7670902143124365,27
2747,TN,0.8571428571428571,1
2747,HR+,0.5,1
2748,HR+,0.6458333333333333,2
2748,TN,0.45,2
2749,TN,0.7290178571428572,8
2749,HR+,0.7420634920634921,8
2750,HR+,0.752579365079365,24
2750,TN,0.6708799302549302,24
2751,HR+,0.7395833333333333,4
2751,TN,0.46875,4
2752,HR+,0.7833333333333333,5
2752,TN,0.7048412698412698,5
2760,HR+,0.7795828656939767,27
2760,TN,0.6713470685692907,27
2762,HR+,0.7777777777777778,1
2762,TN,0.6666666666666666,1
2765,TN,0.625,1
2765,HR+,0.75,1
2768,HR+,0.6407407407407407,3
2768,TN,0.5666666666666668,3
2769,TN,0.8486772486772486,3
2769,HR+,0.6296296296296297,3
2770,HR+,0.7171296296296296,6
2770,TN,0.7994047619047621,6
2771,HR+,0.7606701940035274,18
2771,TN,0.7005912297578964,18
2794,TN,0.8,1
2794,HR+,0.625,1
2798,HR+,0.625,1
2798,TN,0.8,1
2816,TN,0.6388888888888888,2
2816,HR+,0.875,2
2817,HR+,0.8560606060606061,3
2817,TN,0.5925925925925926,3
